event-id,visible,timestamp,location-long,location-lat,gps:hdop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20952567324,true,2020-06-14 14:10:11.000,-105.17024,40.03611,1.1,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567325,true,2020-06-14 14:30:08.000,-105.1701,40.03673,1.9,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567326,true,2020-06-14 14:40:11.000,-105.1704,40.03697,1.3,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567327,true,2020-06-15 13:00:11.000,-105.17031,40.03588,2.4,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567328,true,2020-06-15 13:20:10.000,-105.17025,40.03643,1.3,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567329,true,2020-06-15 13:40:11.000,-105.17017,40.03605,1.5,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567330,true,2020-06-15 13:50:09.000,-105.1767,40.03967,0.9,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567331,true,2020-06-15 14:00:11.000,-105.17101,40.03628,1.0,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567332,true,2020-06-15 14:10:09.000,-105.17081,40.03626,1.9,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567333,true,2020-06-15 14:20:09.000,-105.16977,40.0359,1.7,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567334,true,2020-06-15 14:30:04.000,-105.17023,40.03585,1.2,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567335,true,2020-06-15 14:40:05.000,-105.17033,40.03775,1.9,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567336,true,2020-06-15 14:50:11.000,-105.1704,40.03588,1.3,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567337,true,2020-06-16 13:00:11.000,-105.17349,40.03951,1.2,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567339,true,2020-06-16 13:10:11.000,-105.1703,40.03577,2.7,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567341,true,2020-06-16 13:20:11.000,-105.17067,40.03618,0.9,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567342,true,2020-06-16 13:30:11.000,-105.1695,40.03592,1.1,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567343,true,2020-06-16 13:40:11.000,-105.16991,40.03617,2.8,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567346,true,2020-06-16 14:00:06.000,-105.17032,40.0358,1.5,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567415,true,2020-06-23 13:00:11.000,-105.15774,40.03513,2.2,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567417,true,2020-06-23 13:20:09.000,-105.15758,40.03577,2.8,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567419,true,2020-06-23 13:30:07.000,-105.15759,40.03589,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567421,true,2020-06-23 13:40:09.000,-105.15758,40.03579,2.8,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567424,true,2020-06-23 13:50:06.000,-105.15779,40.03484,1.4,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567425,true,2020-06-23 14:00:04.000,-105.15758,40.03582,1.4,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567427,true,2020-06-23 14:10:09.000,-105.1576,40.03586,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567430,true,2020-06-23 14:20:08.000,-105.15772,40.02945,1.2,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567432,true,2020-06-23 14:30:07.000,-105.15823,40.02986,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567434,true,2020-06-23 14:40:11.000,-105.16344,40.02574,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567436,true,2020-06-23 14:50:11.000,-105.15771,40.03721,1.2,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567438,true,2020-06-23 15:00:09.000,-105.15181,40.04234,1.7,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567440,true,2020-06-24 13:10:04.000,-105.15958,40.03737,1.0,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567442,true,2020-06-24 13:20:06.000,-105.15555,40.03271,2.0,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567445,true,2020-06-24 13:30:09.000,-105.15744,40.03587,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567447,true,2020-06-24 13:40:07.000,-105.15753,40.03579,2.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567448,true,2020-06-24 13:50:04.000,-105.1575,40.036,2.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567450,true,2020-06-24 14:00:07.000,-105.15524,40.03257,1.6,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567452,true,2020-06-24 14:10:04.000,-105.15526,40.03275,1.2,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567455,true,2020-06-24 14:20:11.000,-105.15758,40.03606,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567457,true,2020-06-24 14:30:09.000,-105.15754,40.02349,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567458,true,2020-06-24 14:40:04.000,-105.14892,40.03642,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567459,true,2020-06-24 14:50:05.000,-105.15701,40.03737,2.7,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567462,true,2020-06-24 15:00:11.000,-105.14352,40.03321,1.0,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567463,true,2020-06-25 13:00:04.000,-105.15798,40.03577,2.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567465,true,2020-06-25 13:10:09.000,-105.15714,40.03499,0.9,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567467,true,2020-06-25 13:20:09.000,-105.15748,40.03599,0.9,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567470,true,2020-06-25 13:30:10.000,-105.15752,40.03586,0.8,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567472,true,2020-06-25 13:40:11.000,-105.15783,40.03577,0.9,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567473,true,2020-06-25 13:50:04.000,-105.15894,40.03652,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567475,true,2020-06-25 14:00:07.000,-105.15113,40.03702,1.5,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567477,true,2020-06-25 14:10:05.000,-105.16099,40.03933,2.2,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567479,true,2020-06-25 14:20:06.000,-105.15947,40.03814,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567480,true,2020-06-25 14:30:05.000,-105.15956,40.03802,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567482,true,2020-06-25 14:40:07.000,-105.15683,40.03518,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567485,true,2020-06-25 14:50:11.000,-105.15704,40.0354,1.0,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567487,true,2020-06-25 15:00:10.000,-105.15742,40.03551,2.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567489,true,2020-06-26 13:00:11.000,-105.15754,40.03592,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567490,true,2020-06-26 13:10:04.000,-105.15757,40.03524,1.8,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567492,true,2020-06-26 13:20:04.000,-105.15748,40.03589,3.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567495,true,2020-06-26 13:30:08.000,-105.1571,40.03569,1.4,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567496,true,2020-06-26 13:40:04.000,-105.15745,40.03572,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567498,true,2020-06-26 13:50:05.000,-105.15758,40.03593,4.9,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567500,true,2020-06-26 14:00:04.000,-105.15756,40.03587,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567503,true,2020-06-26 14:10:11.000,-105.15739,40.03488,1.6,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567505,true,2020-06-26 14:20:11.000,-105.15829,40.02929,1.1,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567507,true,2020-06-26 14:30:10.000,-105.1577,40.03616,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567509,true,2020-06-26 14:40:05.000,-105.15909,40.03799,1.3,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567511,true,2020-06-26 14:50:11.000,-105.15826,40.03442,1.0,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567513,true,2020-06-26 15:00:13.000,-105.15743,40.03578,4.2,"gps","Hirundo rustica","49320","2850-57510","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567414,true,2020-06-23 13:00:08.000,-105.15719,40.03598,1.6,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567416,true,2020-06-23 13:10:07.000,-105.15698,40.03634,0.9,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567418,true,2020-06-23 13:20:10.000,-105.15719,40.03592,1.4,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567420,true,2020-06-23 13:30:08.000,-105.15551,40.03644,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567422,true,2020-06-23 13:40:10.000,-105.15722,40.03586,1.8,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567423,true,2020-06-23 13:50:04.000,-105.1572,40.03591,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567426,true,2020-06-23 14:00:06.000,-105.15526,40.03673,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567428,true,2020-06-23 14:10:10.000,-105.15712,40.03592,2.9,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567429,true,2020-06-23 14:20:06.000,-105.15772,40.02948,2.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567431,true,2020-06-23 14:30:04.000,-105.15724,40.03592,1.9,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567433,true,2020-06-23 14:40:04.000,-105.15727,40.03591,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567435,true,2020-06-23 14:50:04.000,-105.15718,40.0359,1.3,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567437,true,2020-06-23 15:00:05.000,-105.1618,40.03223,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567439,true,2020-06-24 13:00:04.000,-105.15715,40.03592,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567441,true,2020-06-24 13:10:10.000,-105.15716,40.03592,0.9,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567443,true,2020-06-24 13:20:07.000,-105.15705,40.03595,1.3,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567444,true,2020-06-24 13:30:06.000,-105.15728,40.03524,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567446,true,2020-06-24 13:40:07.000,-105.15573,40.0371,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567449,true,2020-06-24 13:50:11.000,-105.15994,40.03492,2.8,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567451,true,2020-06-24 14:00:10.000,-105.15951,40.03248,1.3,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567453,true,2020-06-24 14:10:06.000,-105.15721,40.03596,1.4,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567454,true,2020-06-24 14:20:05.000,-105.15699,40.03171,1.4,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567456,true,2020-06-24 14:30:04.000,-105.15711,40.03549,1.4,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567460,true,2020-06-24 14:50:07.000,-105.15746,40.03592,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567461,true,2020-06-24 15:00:09.000,-105.15854,40.03113,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567464,true,2020-06-25 13:00:10.000,-105.15719,40.03597,0.9,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567466,true,2020-06-25 13:10:10.000,-105.15945,40.03219,0.9,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567468,true,2020-06-25 13:20:10.000,-105.15719,40.03593,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567469,true,2020-06-25 13:30:08.000,-105.15739,40.03554,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567471,true,2020-06-25 13:40:06.000,-105.15827,40.03438,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567474,true,2020-06-25 13:50:09.000,-105.15862,40.03232,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567476,true,2020-06-25 14:00:09.000,-105.16012,40.03253,1.5,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567478,true,2020-06-25 14:10:07.000,-105.1571,40.03533,3.5,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567481,true,2020-06-25 14:30:11.000,-105.16023,40.03218,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567483,true,2020-06-25 14:40:11.000,-105.16102,40.03221,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567484,true,2020-06-25 14:50:07.000,-105.15911,40.03247,1.3,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567486,true,2020-06-25 15:00:10.000,-105.1595,40.03251,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567488,true,2020-06-26 13:00:05.000,-105.15767,40.03698,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567491,true,2020-06-26 13:10:11.000,-105.15722,40.03591,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567493,true,2020-06-26 13:20:05.000,-105.15718,40.03592,1.6,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567494,true,2020-06-26 13:30:05.000,-105.15715,40.03598,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567497,true,2020-06-26 13:40:05.000,-105.15721,40.03592,2.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567499,true,2020-06-26 13:50:09.000,-105.15841,40.03771,1.6,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567501,true,2020-06-26 14:00:07.000,-105.1576,40.03475,1.4,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567502,true,2020-06-26 14:10:06.000,-105.15764,40.03509,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567504,true,2020-06-26 14:20:06.000,-105.15908,40.03259,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567506,true,2020-06-26 14:30:08.000,-105.15719,40.03588,1.3,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567508,true,2020-06-26 14:40:04.000,-105.15744,40.03586,1.0,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567510,true,2020-06-26 14:50:09.000,-105.15728,40.03563,1.2,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567512,true,2020-06-26 15:00:11.000,-105.15715,40.03588,1.1,"gps","Hirundo rustica","49338","2640-97378","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567245,true,2020-06-09 13:00:11.000,-105.21317,40.13573,1.7,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567250,true,2020-06-09 14:10:07.000,-105.21325,40.13758,1.1,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567252,true,2020-06-09 14:20:11.000,-105.21331,40.13757,1.2,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567255,true,2020-06-09 14:40:11.000,-105.21334,40.13648,1.7,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567258,true,2020-06-09 15:00:11.000,-105.21009,40.13669,1.2,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567259,true,2020-06-10 12:45:11.000,-105.20851,40.13669,1.2,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567262,true,2020-06-10 13:00:10.000,-105.2105,40.1363,0.9,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567265,true,2020-06-10 13:30:07.000,-105.21278,40.13602,1.3,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567267,true,2020-06-10 13:40:10.000,-105.21392,40.13745,0.9,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567269,true,2020-06-10 14:00:05.000,-105.21029,40.13694,1.1,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567271,true,2020-06-10 14:10:11.000,-105.2139,40.13768,1.3,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567273,true,2020-06-10 14:20:05.000,-105.19744,40.13599,1.6,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567278,true,2020-06-10 15:00:05.000,-105.20894,40.13732,1.8,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567284,true,2020-06-11 13:20:07.000,-105.20222,40.13708,1.2,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567286,true,2020-06-11 13:30:11.000,-105.21287,40.13598,1.0,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567287,true,2020-06-11 13:40:11.000,-105.2124,40.13649,4.2,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567292,true,2020-06-11 14:20:09.000,-105.20913,40.13733,1.3,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567294,true,2020-06-11 14:40:08.000,-105.21694,40.12527,1.6,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567296,true,2020-06-12 12:45:06.000,-105.21051,40.13688,1.2,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567299,true,2020-06-12 13:10:04.000,-105.21279,40.13582,0.9,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567308,true,2020-06-12 14:20:11.000,-105.21313,40.13667,1.7,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567309,true,2020-06-12 14:30:11.000,-105.21338,40.1359,1.1,"gps","Hirundo rustica","49339","2640-97592","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567353,true,2020-06-17 13:00:11.000,-105.25717,40.02397,1.0,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567355,true,2020-06-17 13:10:11.000,-105.25937,40.0278,2.8,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567357,true,2020-06-17 13:20:09.000,-105.23347,40.02429,1.4,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567358,true,2020-06-17 13:40:05.000,-105.26185,40.02746,0.9,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567362,true,2020-06-17 14:10:06.000,-105.25977,40.03012,1.1,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567367,true,2020-06-17 14:50:10.000,-105.26612,40.02711,1.5,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567371,true,2020-06-18 13:40:11.000,-105.25837,40.02942,0.9,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567374,true,2020-06-18 14:00:10.000,-105.25833,40.03065,0.9,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567378,true,2020-06-18 14:30:06.000,-105.25839,40.02514,1.9,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567382,true,2020-06-18 15:00:11.000,-105.25858,40.02927,1.1,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567386,true,2020-06-19 13:20:11.000,-105.25854,40.03623,1.2,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567388,true,2020-06-19 13:30:06.000,-105.25335,40.03912,1.0,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567391,true,2020-06-19 13:50:11.000,-105.25364,40.03925,0.9,"gps","Hirundo rustica","49341","2640-97562","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
