event-id,visible,timestamp,location-long,location-lat,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
507907660,true,1997-09-11 19:12:00.000,-9.644999999999982,27.551,27.551,27.551,"0",-9.645,-9.645,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907661,true,1997-09-11 21:33:00.000,-9.367999999999995,27.524,27.524,27.524,"A",-9.368,-9.368,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907662,true,1997-09-12 04:00:00.000,-9.685000000000002,27.567,27.567,27.567,"2",-9.685,-9.685,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907663,true,1997-09-12 09:15:00.000,-9.283000000000015,27.343,27.343,27.343,"B",-9.283,-9.283,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907664,true,1997-09-12 10:08:00.000,-9.334000000000003,27.17,27.17,27.17,"B",-9.334,-9.334,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907665,true,1997-09-12 15:16:00.000,-10.384000000000015,25.481,25.481,25.481,"0",-10.384,-10.384,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907666,true,1997-09-12 18:51:00.000,-10.184000000000026,24.821,24.821,24.821,"0",-10.184,-10.184,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907667,true,1997-09-12 21:28:00.000,-10.906999999999982,24.581,24.581,24.581,"A",-10.907,-10.907,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907668,true,1997-09-13 02:10:00.000,-11.072999999999979,24.617,24.617,24.617,"1",-11.073,-11.073,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907669,true,1997-09-13 03:46:00.000,-11.045000000000016,24.602,24.602,24.602,"0",-11.045,-11.045,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907670,true,1997-09-13 08:14:00.000,-11.20999999999998,24.552,24.552,24.552,"0",-11.21,-11.21,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907671,true,1997-09-13 08:56:00.000,-11.276999999999987,24.321,24.321,24.321,"0",-11.277,-11.277,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907672,true,1997-09-13 09:56:00.000,-11.303999999999974,23.77,23.77,23.77,"A",-11.304,-11.304,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907673,true,1997-09-13 15:08:00.000,-12.725999999999999,21.43,21.43,21.43,"0",-12.726,-12.726,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907674,true,1997-09-13 18:21:00.000,-13.762,20.245,20.245,20.245,"0",-13.762,-13.762,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907675,true,1997-09-13 19:26:00.000,-13.910000000000025,20.008,20.008,20.008,"0",-13.91,-13.91,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907676,true,1997-09-13 20:05:00.000,-13.841000000000008,19.835,19.835,19.835,"0",-13.841,-13.841,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907677,true,1997-09-13 21:08:00.000,-13.826000000000022,19.788,19.788,19.788,"0",-13.826,-13.826,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907678,true,1997-09-14 05:19:00.000,-14.009000000000015,19.314,19.314,19.314,"0",-14.009,-14.009,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907679,true,1997-09-14 08:02:00.000,-14.002999999999986,19.185,19.185,19.185,"1",-14.003,-14.003,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907680,true,1997-09-14 08:33:00.000,-13.98599999999999,19.198,19.198,19.198,"1",-13.986,-13.986,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907681,true,1997-09-14 14:53:00.000,-14.755999999999972,17.893,17.893,17.893,"0",-14.756,-14.756,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907682,true,1997-09-14 19:41:00.000,-14.887999999999977,17.789,17.789,17.789,"2",-14.888,-14.888,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907683,true,1997-09-14 20:58:00.000,-14.906000000000006,17.792,17.792,17.792,"1",-14.906,-14.906,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907684,true,1997-09-15 03:32:00.000,-14.882000000000005,17.79,17.79,17.79,"0",-14.882,-14.882,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907685,true,1997-09-15 05:09:00.000,-14.886000000000024,17.792,17.792,17.792,"1",-14.886,-14.886,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907686,true,1997-09-15 06:35:00.000,-14.90100000000001,17.779,17.779,17.779,"0",-14.901,-14.901,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907687,true,1997-09-15 08:14:00.000,-14.87299999999999,17.795,17.795,17.795,"0",-14.873,-14.873,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907688,true,1997-09-15 09:35:00.000,-14.937999999999988,17.682,17.682,17.682,"0",-14.938,-14.938,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907689,true,1997-09-15 14:39:00.000,-13.73599999999999,16.252,16.252,16.252,"A",-13.736,-13.736,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907690,true,1997-09-15 16:21:00.000,-14.644000000000005,15.973,15.973,15.973,"0",-14.644,-14.644,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907691,true,1997-09-15 17:43:00.000,-14.678999999999974,15.985,15.985,15.985,"1",-14.679,-14.679,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907692,true,1997-09-15 19:22:00.000,-14.697000000000003,15.993,15.993,15.993,"1",-14.697,-14.697,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907693,true,1997-09-16 03:20:00.000,-14.675000000000011,15.968,15.968,15.968,"0",-14.675,-14.675,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907694,true,1997-09-16 04:57:00.000,-14.704000000000008,15.998,15.998,15.998,"0",-14.704,-14.704,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907695,true,1997-09-16 07:52:00.000,-14.663000000000011,15.973,15.973,15.973,"1",-14.663,-14.663,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907696,true,1997-09-16 09:20:00.000,-14.608000000000004,15.921,15.921,15.921,"2",-14.608,-14.608,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907697,true,1997-09-16 14:28:00.000,-14.850999999999999,15.284,15.284,15.284,"A",-14.851,-14.851,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907698,true,1997-09-16 18:56:00.000,-15.841000000000008,14.989,14.989,14.989,"0",-15.841,-15.841,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907699,true,1997-09-16 20:38:00.000,-15.84899999999999,15.028,15.028,15.028,"0",-15.849,-15.849,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907700,true,1997-09-17 03:10:00.000,-15.896000000000015,14.96,14.96,14.96,"2",-15.896,-15.896,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907701,true,1997-09-17 09:09:00.000,-15.834000000000003,14.932,14.932,14.932,"0",-15.834,-15.834,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907702,true,1997-09-17 14:17:00.000,-16.30000000000001,13.911,13.911,13.911,"B",-16.3,-16.3,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907703,true,1997-09-17 16:00:00.000,-16.435000000000002,13.633,13.633,13.633,"0",-16.435,-16.435,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907704,true,1997-09-17 18:37:00.000,-16.466999999999985,13.162,13.162,13.162,"0",-16.467,-16.467,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907705,true,1997-09-17 20:19:00.000,-16.706999999999994,12.915,12.915,12.915,"0",-16.707,-16.707,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907706,true,1997-09-18 02:56:00.000,-16.740999999999985,12.834,12.834,12.834,"0",-16.741,-16.741,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907707,true,1997-09-18 04:40:00.000,-16.706999999999994,12.83,12.83,12.83,"0",-16.707,-16.707,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907708,true,1997-09-18 08:46:00.000,-16.74799999999999,12.793,12.793,12.793,"0",-16.748,-16.748,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907709,true,1997-09-18 08:57:00.000,-16.711000000000013,12.773,12.773,12.773,"0",-16.711,-16.711,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907710,true,1997-09-18 15:51:00.000,-16.764999999999986,12.856,12.856,12.856,"1",-16.765,-16.765,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907711,true,1997-09-18 19:54:00.000,-16.761000000000024,12.869,12.869,12.869,"0",-16.761,-16.761,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907712,true,1997-09-18 20:02:00.000,-16.718999999999994,12.857,12.857,12.857,"0",-16.719,-16.719,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907713,true,1997-09-18 21:48:00.000,-16.74799999999999,12.845,12.845,12.845,"1",-16.748,-16.748,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907714,true,1997-09-19 04:25:00.000,-16.620000000000005,12.875,12.875,12.875,"0",-16.62,-16.62,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907715,true,1997-09-19 06:47:00.000,-16.73399999999998,12.834,12.834,12.834,"0",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907716,true,1997-09-19 08:26:00.000,-16.72399999999999,12.863,12.863,12.863,"0",-16.724,-16.724,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907717,true,1997-09-19 08:44:00.000,-16.692999999999984,12.902,12.902,12.902,"2",-16.693,-16.693,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907718,true,1997-09-19 10:25:00.000,-16.76600000000002,13.065,13.065,13.065,"0",-16.766,-16.766,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907719,true,1997-09-19 13:58:00.000,-16.82499999999999,12.781,12.781,12.781,"0",-16.825,-16.825,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907720,true,1997-09-19 15:37:00.000,-16.803999999999974,12.868,12.868,12.868,"0",-16.804,-16.804,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907721,true,1997-09-19 17:53:00.000,-16.499000000000024,12.868,12.868,12.868,"0",-16.499,-16.499,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907722,true,1997-09-19 19:30:00.000,-16.77600000000001,12.893,12.893,12.893,"0",-16.776,-16.776,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907723,true,1997-09-19 19:51:00.000,-16.73399999999998,12.871,12.871,12.871,"0",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907724,true,1997-09-19 21:32:00.000,-16.757000000000005,12.824,12.824,12.824,"0",-16.757,-16.757,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907725,true,1997-09-20 02:34:00.000,-16.755999999999972,12.901,12.901,12.901,"1",-16.756,-16.756,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907726,true,1997-09-20 04:19:00.000,-16.769999999999982,12.908,12.908,12.908,"0",-16.77,-16.77,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907727,true,1997-09-20 06:22:00.000,-16.769999999999982,12.879,12.879,12.879,"1",-16.77,-16.77,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907728,true,1997-09-20 08:06:00.000,-16.790999999999997,12.907,12.907,12.907,"1",-16.791,-16.791,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907729,true,1997-09-20 08:32:00.000,-16.769999999999982,12.891,12.891,12.891,"1",-16.77,-16.77,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907730,true,1997-09-20 10:12:00.000,-16.704999999999984,12.876,12.876,12.876,"0",-16.705,-16.705,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907731,true,1997-09-20 15:27:00.000,-16.721000000000004,12.859,12.859,12.859,"1",-16.721,-16.721,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907732,true,1997-09-20 19:09:00.000,-16.749000000000024,12.848,12.848,12.848,"0",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907733,true,1997-09-20 20:52:00.000,-16.639999999999986,12.892,12.892,12.892,"0",-16.64,-16.64,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907734,true,1997-09-20 21:20:00.000,-16.744000000000028,12.851,12.851,12.851,"1",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907735,true,1997-09-21 04:07:00.000,-16.745000000000005,12.844,12.844,12.844,"1",-16.745,-16.745,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907736,true,1997-09-21 06:03:00.000,-16.687999999999988,12.93,12.93,12.93,"0",-16.688,-16.688,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907737,true,1997-09-21 07:46:00.000,-17.059000000000026,12.919,12.919,12.919,"0",-17.059,-17.059,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907738,true,1997-09-21 10:00:00.000,-16.795999999999992,12.829,12.829,12.829,"0",-16.796,-16.796,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907739,true,1997-09-21 16:58:00.000,-16.701000000000022,12.861,12.861,12.861,"0",-16.701,-16.701,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907740,true,1997-09-21 18:46:00.000,-16.716999999999985,12.86,12.86,12.86,"0",-16.717,-16.717,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907741,true,1997-09-21 20:24:00.000,-17.476999999999975,12.467,12.467,12.467,"0",-17.477,-17.477,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907742,true,1997-09-21 21:07:00.000,-16.809000000000026,12.813,12.813,12.813,"0",-16.809,-16.809,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907743,true,1997-09-22 03:55:00.000,-16.74799999999999,12.865,12.865,12.865,"0",-16.748,-16.748,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907744,true,1997-09-22 07:20:00.000,-16.66700000000003,12.886,12.886,12.886,"0",-16.667,-16.667,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907745,true,1997-09-22 08:08:00.000,-16.99000000000001,12.764,12.764,12.764,"0",-16.99,-16.99,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907746,true,1997-09-22 08:58:00.000,-16.726,12.897,12.897,12.897,"0",-16.726,-16.726,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907747,true,1997-09-22 09:48:00.000,-16.685000000000002,12.853,12.853,12.853,"0",-16.685,-16.685,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907748,true,1997-09-22 20:09:00.000,-16.70999999999998,12.863,12.863,12.863,"0",-16.71,-16.71,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907749,true,1997-09-22 20:55:00.000,-16.658999999999992,12.87,12.87,12.87,"0",-16.659,-16.659,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907750,true,1997-09-23 08:39:00.000,-16.730000000000018,12.839,12.839,12.839,"0",-16.73,-16.73,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907751,true,1997-09-23 09:36:00.000,-16.805999999999983,12.898,12.898,12.898,"0",-16.806,-16.806,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907752,true,1997-09-23 14:52:00.000,-16.75,12.862,12.862,12.862,"0",-16.75,-16.75,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907753,true,1997-09-23 19:44:00.000,-16.769999999999982,12.867,12.867,12.867,"0",-16.77,-16.77,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907754,true,1997-09-23 20:45:00.000,-16.737000000000023,12.847,12.847,12.847,"0",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907755,true,1997-09-23 22:22:00.000,-16.795999999999992,12.842,12.842,12.842,"0",-16.796,-16.796,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907756,true,1997-09-24 08:15:00.000,-16.69999999999999,12.819,12.819,12.819,"0",-16.7,-16.7,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907757,true,1997-09-24 09:19:00.000,-16.75799999999998,12.849,12.849,12.849,"0",-16.758,-16.758,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907758,true,1997-09-24 14:44:00.000,-16.699000000000012,12.851,12.851,12.851,"0",-16.699,-16.699,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907759,true,1997-09-24 16:25:00.000,-16.783999999999992,12.873,12.873,12.873,"0",-16.784,-16.784,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907760,true,1997-09-24 20:29:00.000,-16.723000000000013,12.868,12.868,12.868,"0",-16.723,-16.723,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907761,true,1997-09-25 03:21:00.000,-16.826999999999998,12.888,12.888,12.888,"0",-16.827,-16.827,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907762,true,1997-09-25 05:01:00.000,-16.697000000000003,12.894,12.894,12.894,"0",-16.697,-16.697,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907763,true,1997-09-25 07:53:00.000,-16.721000000000004,12.862,12.862,12.862,"1",-16.721,-16.721,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907764,true,1997-09-25 09:07:00.000,-16.718999999999994,12.927,12.927,12.927,"0",-16.719,-16.719,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907765,true,1997-09-25 10:48:00.000,-16.701000000000022,12.906,12.906,12.906,"0",-16.701,-16.701,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907766,true,1997-09-25 14:34:00.000,-16.73399999999998,12.833,12.833,12.833,"0",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907767,true,1997-09-25 19:02:00.000,-16.725000000000023,12.857,12.857,12.857,"1",-16.725,-16.725,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907768,true,1997-09-25 20:21:00.000,-16.747000000000014,12.851,12.851,12.851,"2",-16.747,-16.747,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907769,true,1997-09-25 20:38:00.000,-16.769000000000005,12.811,12.811,12.811,"0",-16.769,-16.769,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907770,true,1997-09-26 03:07:00.000,-16.706000000000017,12.866,12.866,12.866,"0",-16.706,-16.706,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907771,true,1997-09-26 04:54:00.000,-16.769000000000005,12.912,12.912,12.912,"0",-16.769,-16.769,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907772,true,1997-09-26 07:33:00.000,-16.798999999999978,12.879,12.879,12.879,"0",-16.799,-16.799,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907773,true,1997-09-26 08:55:00.000,-16.684000000000026,12.812,12.812,12.812,"0",-16.684,-16.684,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907774,true,1997-09-26 14:21:00.000,-16.72199999999998,12.838,12.838,12.838,"1",-16.722,-16.722,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907775,true,1997-09-26 18:41:00.000,-16.670000000000016,12.85,12.85,12.85,"1",-16.67,-16.67,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907776,true,1997-09-26 20:04:00.000,-16.762,12.852,12.852,12.852,"0",-16.762,-16.762,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907777,true,1997-09-26 20:18:00.000,-16.757000000000005,12.869,12.869,12.869,"0",-16.757,-16.757,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907778,true,1997-09-26 21:49:00.000,-16.738999999999976,12.845,12.845,12.845,"0",-16.739,-16.739,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907779,true,1997-09-27 03:01:00.000,-16.755999999999972,12.86,12.86,12.86,"1",-16.756,-16.756,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907780,true,1997-09-27 04:39:00.000,-16.730999999999995,12.846,12.846,12.846,"1",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907781,true,1997-09-27 07:11:00.000,-16.77199999999999,12.91,12.91,12.91,"0",-16.772,-16.772,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907782,true,1997-09-27 08:43:00.000,-16.745000000000005,12.854,12.854,12.854,"2",-16.745,-16.745,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907783,true,1997-09-27 08:52:00.000,-16.692000000000007,12.873,12.873,12.873,"0",-16.692,-16.692,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907784,true,1997-09-27 14:11:00.000,-16.805999999999983,12.898,12.898,12.898,"0",-16.806,-16.806,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907785,true,1997-09-27 15:53:00.000,-16.76400000000001,12.845,12.845,12.845,"0",-16.764,-16.764,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907786,true,1997-09-27 19:56:00.000,-16.762999999999977,12.833,12.833,12.833,"0",-16.763,-16.763,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907787,true,1997-09-27 21:31:00.000,-16.76600000000002,12.875,12.875,12.875,"0",-16.766,-16.766,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907788,true,1997-09-28 02:49:00.000,-16.730999999999995,12.845,12.845,12.845,"1",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907789,true,1997-09-28 04:28:00.000,-16.745000000000005,12.84,12.84,12.84,"2",-16.745,-16.745,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907790,true,1997-09-28 08:32:00.000,-16.757000000000005,12.84,12.84,12.84,"0",-16.757,-16.757,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907791,true,1997-09-28 15:41:00.000,-16.870000000000005,12.823,12.823,12.823,"0",-16.87,-16.87,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907792,true,1997-09-28 19:36:00.000,-16.716000000000008,12.832,12.832,12.832,"0",-16.716,-16.716,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907793,true,1997-09-28 22:23:00.000,-16.757000000000005,12.848,12.848,12.848,"1",-16.757,-16.757,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907794,true,1997-09-29 02:37:00.000,-16.69799999999998,12.897,12.897,12.897,"0",-16.698,-16.698,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907795,true,1997-09-29 08:06:00.000,-16.740999999999985,12.862,12.862,12.862,"0",-16.741,-16.741,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907796,true,1997-09-29 09:55:00.000,-16.815999999999974,12.898,12.898,12.898,"0",-16.816,-16.816,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907797,true,1997-09-29 15:31:00.000,-16.699000000000012,12.844,12.844,12.844,"0",-16.699,-16.699,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907798,true,1997-09-29 19:12:00.000,-16.759000000000015,12.798,12.798,12.798,"0",-16.759,-16.759,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907799,true,1997-09-29 21:11:00.000,-16.776999999999987,12.834,12.834,12.834,"0",-16.777,-16.777,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907800,true,1997-09-30 04:06:00.000,-16.73199999999997,12.838,12.838,12.838,"0",-16.732,-16.732,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907801,true,1997-09-30 07:44:00.000,-16.680999999999983,12.84,12.84,12.84,"0",-16.681,-16.681,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
